,eol_pk,page_id,resource_pk,resource_id,citation,source,predicate,object_page_id,value_uri,normal_measurement,normal_units_uri,normal_units,measurement,units_uri,units,literal,method,remarks,sample_size,name_en
1259,R939-PK146609228,1115098,,858,R939-PK146609228,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/4566966,,,,,,,http://www.geonames.org/4566966,,"Production year: 2018; product: Rice, paddy",,
1260,R939-PK146610018,1115166,,858,R939-PK146610018,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3190538,,,,,,,http://www.geonames.org/3190538,,Production year: 2018; product: Sorghum,,
1261,R939-PK146609636,1115098,,858,R939-PK146609636,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/783754,,,,,,,http://www.geonames.org/783754,,"Production year: 2018; product: Rice, paddy",,
1262,R939-PK146610126,1115098,,858,R939-PK146610126,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/953987,,,,,,,http://www.geonames.org/953987,,"Production year: 2018; product: Rice, paddy",,
1263,R939-PK146609307,1115098,,858,R939-PK146609307,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1835841,,,,,,,http://www.geonames.org/1835841,,"Production year: 2018; product: Rice, paddy",,
1264,R939-PK146609594,1115098,,858,R939-PK146609594,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/49518,,,,,,,http://www.geonames.org/49518,,"Production year: 2018; product: Rice, paddy",,
1265,R939-PK146609881,1115098,,858,R939-PK146609881,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2403846,,,,,,,http://www.geonames.org/2403846,,"Production year: 2018; product: Rice, paddy",,
1266,R939-PK146609849,1115166,,858,R939-PK146609849,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/783754,,,,,,,http://www.geonames.org/783754,,Production year: 2018; product: Sorghum,,
1267,R939-PK146609742,1115166,,858,R939-PK146609742,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/102358,,,,,,,http://www.geonames.org/102358,,Production year: 2018; product: Sorghum,,
1268,R939-PK146610181,1115098,,858,R939-PK146610181,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/7909807,,,,,,,http://www.geonames.org/7909807,,"Production year: 2018; product: Rice, paddy",,
1269,R939-PK146609740,1115098,,858,R939-PK146609740,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/102358,,,,,,,http://www.geonames.org/102358,,"Production year: 2018; product: Rice, paddy",,
1270,R939-PK146609486,1115166,,858,R939-PK146609486,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/798549,,,,,,,http://www.geonames.org/798549,,Production year: 2018; product: Sorghum,,
1271,R939-PK146609787,1115166,,858,R939-PK146609787,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2245662,,,,,,,http://www.geonames.org/2245662,,Production year: 2018; product: Sorghum,,
1272,R939-PK146608401,1115098,,858,R939-PK146608401,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3617476,,,,,,,http://www.geonames.org/3617476,,"Production year: 2018; product: Rice, paddy",,
1273,R939-PK146608829,1115166,,858,R939-PK146608829,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2088628,,,,,,,http://www.geonames.org/2088628,,Production year: 2018; product: Sorghum,,
1274,R939-PK146608694,1115098,,858,R939-PK146608694,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1168579,,,,,,,http://www.geonames.org/1168579,,"Production year: 2018; product: Rice, paddy",,
1275,R939-PK146608698,1115166,,858,R939-PK146608698,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1168579,,,,,,,http://www.geonames.org/1168579,,Production year: 2018; product: Sorghum,,
1276,R939-PK146608757,1115166,,858,R939-PK146608757,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/6254930,,,,,,,http://www.geonames.org/6254930,,Production year: 2018; product: Sorghum,,
1277,R939-PK146608288,1115166,,858,R939-PK146608288,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2750405,,,,,,,http://www.geonames.org/2750405,,Production year: 2018; product: Sorghum,,
1278,R939-PK146608452,1115166,,858,R939-PK146608452,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2440476,,,,,,,http://www.geonames.org/2440476,,Production year: 2018; product: Sorghum,,
1279,R939-PK146609043,1115098,,858,R939-PK146609043,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1694008,,,,,,,http://www.geonames.org/1694008,,"Production year: 2018; product: Rice, paddy",,
1280,R939-PK146608570,1115166,,858,R939-PK146608570,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/718075,,,,,,,http://www.geonames.org/718075,,Production year: 2018; product: Sorghum,,
1281,R939-PK146608795,1115098,,858,R939-PK146608795,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3703430,,,,,,,http://www.geonames.org/3703430,,"Production year: 2018; product: Rice, paddy",,
1282,R939-PK146608448,1115098,,858,R939-PK146608448,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2440476,,,,,,,http://www.geonames.org/2440476,,"Production year: 2018; product: Rice, paddy",,
1283,R939-PK146608827,1115098,,858,R939-PK146608827,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2088628,,,,,,,http://www.geonames.org/2088628,,"Production year: 2018; product: Rice, paddy",,
1284,R939-PK146608497,1115166,,858,R939-PK146608497,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2328926,,,,,,,http://www.geonames.org/2328926,,Production year: 2018; product: Sorghum,,
1285,R939-PK146608310,1115166,,858,R939-PK146608310,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2139685,,,,,,,http://www.geonames.org/2139685,,Production year: 2018; product: Sorghum,,
1286,R939-PK146608565,1115098,,858,R939-PK146608565,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/718075,,,,,,,http://www.geonames.org/718075,,"Production year: 2018; product: Rice, paddy",,
1287,R939-PK146608634,1115166,,858,R939-PK146608634,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/286963,,,,,,,http://www.geonames.org/286963,,Production year: 2018; product: Sorghum,,
1288,R939-PK146608970,1115098,,858,R939-PK146608970,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3932488,,,,,,,http://www.geonames.org/3932488,,"Production year: 2018; product: Rice, paddy",,
1289,R939-PK146608366,1115098,,858,R939-PK146608366,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2186224,,,,,,,http://www.geonames.org/2186224,,"Production year: 2018; product: Rice, paddy",,
1290,R939-PK146608578,1115098,,858,R939-PK146608578,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1210997,,,,,,,http://www.geonames.org/1210997,,"Production year: 2018; product: Rice, paddy",,
1291,R939-PK146608234,1115098,,858,R939-PK146608234,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1282988,,,,,,,http://www.geonames.org/1282988,,"Production year: 2018; product: Rice, paddy",,
1292,R939-PK146609046,1115166,,858,R939-PK146609046,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1694008,,,,,,,http://www.geonames.org/1694008,,Production year: 2018; product: Sorghum,,
1293,R939-PK146608797,1115166,,858,R939-PK146608797,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3703430,,,,,,,http://www.geonames.org/3703430,,Production year: 2018; product: Sorghum,,
1294,R939-PK146608975,1115166,,858,R939-PK146608975,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3932488,,,,,,,http://www.geonames.org/3932488,,Production year: 2018; product: Sorghum,,
1295,R939-PK146609178,1115098,,858,R939-PK146609178,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2264397,,,,,,,http://www.geonames.org/2264397,,"Production year: 2018; product: Rice, paddy",,
1296,R939-PK146608606,1115166,,858,R939-PK146608606,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1210997,,,,,,,http://www.geonames.org/1210997,,Production year: 2018; product: Sorghum,,
1297,R939-PK146608875,1115098,,858,R939-PK146608875,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3437598,,,,,,,http://www.geonames.org/3437598,,"Production year: 2018; product: Rice, paddy",,
1298,R939-PK146608404,1115166,,858,R939-PK146608404,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3617476,,,,,,,http://www.geonames.org/3617476,,Production year: 2018; product: Sorghum,,
1299,R939-PK146608878,1115166,,858,R939-PK146608878,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3437598,,,,,,,http://www.geonames.org/3437598,,Production year: 2018; product: Sorghum,,
1300,R939-PK146608493,1115098,,858,R939-PK146608493,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2328926,,,,,,,http://www.geonames.org/2328926,,"Production year: 2018; product: Rice, paddy",,
1301,R939-PK146607625,1115098,,858,R939-PK146607625,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1733045,,,,,,,http://www.geonames.org/1733045,,"Production year: 2018; product: Rice, paddy",,
1302,R939-PK146608118,1115166,,858,R939-PK146608118,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1036973,,,,,,,http://www.geonames.org/1036973,,Production year: 2018; product: Sorghum,,
1303,R939-PK146607553,1115166,,858,R939-PK146607553,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/587116,,,,,,,http://www.geonames.org/587116,,Production year: 2018; product: Sorghum,,
1304,R939-PK146607572,1115098,,858,R939-PK146607572,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/927384,,,,,,,http://www.geonames.org/927384,,"Production year: 2018; product: Rice, paddy",,
1305,R939-PK146607304,1115166,,858,R939-PK146607304,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/932692,,,,,,,http://www.geonames.org/932692,,Production year: 2018; product: Sorghum,,
1306,R939-PK146607687,1115098,,858,R939-PK146607687,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2453866,,,,,,,http://www.geonames.org/2453866,,"Production year: 2018; product: Rice, paddy",,
1307,R939-PK146608076,1115166,,858,R939-PK146608076,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2542007,,,,,,,http://www.geonames.org/2542007,,Production year: 2018; product: Sorghum,,
1308,R939-PK146608158,1115098,,858,R939-PK146608158,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,https://www.wikidata.org/entity/Q836,,,,,,,https://www.wikidata.org/entity/Q836,,"Production year: 2018; product: Rice, paddy",,
1309,R939-PK146607321,1115098,,858,R939-PK146607321,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2275384,,,,,,,http://www.geonames.org/2275384,,"Production year: 2018; product: Rice, paddy",,
1310,R939-PK146607690,1115166,,858,R939-PK146607690,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2453866,,,,,,,http://www.geonames.org/2453866,,Production year: 2018; product: Sorghum,,
1311,R939-PK146607812,1115098,,858,R939-PK146607812,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/934292,,,,,,,http://www.geonames.org/934292,,"Production year: 2018; product: Rice, paddy",,
1312,R939-PK146607777,1115098,,858,R939-PK146607777,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2378080,,,,,,,http://www.geonames.org/2378080,,"Production year: 2018; product: Rice, paddy",,
1313,R939-PK146607944,1115098,,858,R939-PK146607944,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,https://www.wikidata.org/entity/Q702,,,,,,,https://www.wikidata.org/entity/Q702,,"Production year: 2018; product: Rice, paddy",,
1314,R939-PK146608114,1115098,,858,R939-PK146608114,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1036973,,,,,,,http://www.geonames.org/1036973,,"Production year: 2018; product: Rice, paddy",,
1315,R939-PK146607914,1115166,,858,R939-PK146607914,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3996063,,,,,,,http://www.geonames.org/3996063,,Production year: 2018; product: Sorghum,,
1316,R939-PK146607281,1115166,,858,R939-PK146607281,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/272103,,,,,,,http://www.geonames.org/272103,,Production year: 2018; product: Sorghum,,
1317,R939-PK146607514,1115098,,858,R939-PK146607514,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1062947,,,,,,,http://www.geonames.org/1062947,,"Production year: 2018; product: Rice, paddy",,
1318,R939-PK146607517,1115166,,858,R939-PK146607517,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1062947,,,,,,,http://www.geonames.org/1062947,,Production year: 2018; product: Sorghum,,
1319,R939-PK146607576,1115166,,858,R939-PK146607576,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/927384,,,,,,,http://www.geonames.org/927384,,Production year: 2018; product: Sorghum,,
1320,R939-PK146607530,1115098,,858,R939-PK146607530,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/587116,,,,,,,http://www.geonames.org/587116,,"Production year: 2018; product: Rice, paddy",,
1321,R939-PK146607945,1115166,,858,R939-PK146607945,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,https://www.wikidata.org/entity/Q702,,,,,,,https://www.wikidata.org/entity/Q702,,Production year: 2018; product: Sorghum,,
1322,R939-PK146608188,1115166,,858,R939-PK146608188,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/3355338,,,,,,,http://www.geonames.org/3355338,,Production year: 2018; product: Sorghum,,
1323,R939-PK146608163,1115166,,858,R939-PK146608163,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,https://www.wikidata.org/entity/Q836,,,,,,,https://www.wikidata.org/entity/Q836,,Production year: 2018; product: Sorghum,,
1324,R939-PK146608069,1115098,,858,R939-PK146608069,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2542007,,,,,,,http://www.geonames.org/2542007,,"Production year: 2018; product: Rice, paddy",,
1325,R939-PK146607648,1115166,,858,R939-PK146607648,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/1282028,,,,,,,http://www.geonames.org/1282028,,Production year: 2018; product: Sorghum,,
1326,R939-PK146607778,1115166,,858,R939-PK146607778,http://www.fao.org/faostat/en/#data,https://eol.org/schema/terms/cultivated_in,,http://www.geonames.org/2378080,,,,,,,http://www.geonames.org/2378080,,Production year: 2018; product: Sorghum,,
